temperature,humidity
24.05,63.34
26.97,68.22
23.94,43.8
30.35,51.62
30.63,51.62
30.63,59.92
20.83,69.2
21.2,57.96
31.59,59.92
24.8,63.34
31.09,61.87
28.97,58.45
29.92,65.78
26.45,57.96
24.68,62.36
29.57,79.94
28,61.38
24.91,53.08
29.33,64.31
21.41,67.24
23.43,69.68
25.71,57.48
21.75,67.24
26.34,62.85
20.61,58.94
23.88,62.36
26.67,60.89
27.03,56.99
29.19,60.89
21.06,69.2
28.26,51.13
27.06,66.75
27.76,65.78
20.67,57.96
24.99,93.61
21.11,84.82
22.64,77.5
20.83,91.17
20.82,84.33
20.84,86.77
21.99,80.91
20.4,93.12
20.83,84.33
20.66,88.73
21.08,86.77
20.09,93.61
19.8,90.19
20.16,83.84
20.17,88.24
16.13,99.96
19.66,86.77
19.1,88.73
20.11,92.63
19.95,84.82
19.52,91.17
19.36,88.73
19.39,96.05
20.44,93.12
19.36,89.21
19.46,96.05
12.73,90.19
16.34,85.8
16.2,86.77
16.45,88.24
16.55,88.73
20.61,62.36
16.06,86.77
16.29,82.87
17.04,82.38
16.02,87.26
16.43,82.87
16.36,86.77
16.28,86.29
16.47,86.29
12.46,93.61
16.05,81.4
17.41,82.87
17.4,82.87
20.57,62.85
19.57,77.01
19.62,71.64
23.54,90.19
20.68,71.15
20.36,72.61
20.61,62.85
24.62,65.78
21.78,73.59
24.86,70.17
24.62,70.17
24.97,65.29
24.79,65.29
20.39,63.34
25.52,89.21
21.57,62.85
20.67,63.82
27.36,89.21
20.61,61.38
22.91,72.13
21.34,64.8
21.5,66.75
22.57,71.15
25.96,66.27
23.68,71.15
24.6,65.78
22.96,73.1
23.12,68.71
25.74,71.15
24.12,95.07
22.54,71.15
23.07,75.05
22.78,72.13
21.62,87.75
21.32,75.54
18.77,79.94
20.44,89.21
20.1,88.24
19.39,87.26
19.92,92.63
19.67,83.36
20.63,61.38
19.65,90.19
16.44,99.96
31.8,56.01
28.48,57.48
37.96,38.92
32.31,63.34
27.33,69.2
30.32,57.96
30.34,66.75
27.02,67.73
23.76,79.94
28.79,71.64
28.97,52.59
24.55,64.8
21.73,84.82
20.46,64.31
20.44,97.03
19.94,91.66
19.81,92.63
20.65,90.68
22.95,75.54
20.53,90.68
23.24,78.47
19.35,95.56
19.39,97.03
21.87,91.17
21.63,94.1
19.12,94.1
18.8,97.03
17.66,99.96
21.79,88.24
18.39,98
16.63,99.96
24.72,55.04
18.54,99.96
19.97,99.96
17.1,99.47
16.14,99.96
20.34,63.34
16.58,99.47
17.93,99.96
17.93,95.07
19.23,99.96
23.48,74.57
16.32,99.96
20.36,63.34
24.41,93.12
24.36,80.43
29.04,51.62
25.68,76.03
32.49,44.78
34.34,48.69
20.41,63.34
36.41,51.62
29.74,53.57
34.79,41.36
33.86,43.32
37.51,48.69
20.55,63.34
39,41.36
20.58,62.85
36.05,54.55
29.09,68.71
42.11,40.39
20.69,59.92
20.13,62.85
17.27,87.75
16.89,92.14
22.05,73.1
15.09,89.7
12.99,99.96
19.93,63.82
16.89,97.52
15.3,87.26
16.79,97.52
19.89,63.82
16.74,95.07
19.91,63.82
21.93,73.1
15.37,85.31
16.99,96.05
15.08,89.21
12.08,99.96
12.08,99.96
11.7,99.96
19.81,64.31
14.47,92.63
11.46,99.96
11.33,99.96
16.75,96.05
17.55,92.63
13.53,99.96
21.56,73.59
18.36,89.7
16.65,93.12
15.55,99.96
18.38,91.66
19.17,87.26
18.83,87.26
19.78,65.29
20.48,86.77
25.12,70.66
20.14,76.03
21.39,71.15
29.23,54.06
21.45,77.5
22.65,78.96
22.66,70.17
23.58,70.66
23.77,68.71
19.98,65.78
24.24,79.94
21.42,76.52
30.23,62.85
21.45,77.5
32.5,84.82
20,65.29
36.18,47.22
30.85,63.34
33.57,48.69
30.18,58.94
38.52,41.85
37.27,48.2
40.55,38.92
35.01,47.71
28.96,57.48
29.82,56.99
34.74,59.92
20.34,67.73
38.38,40.39
33.14,44.29
20.4,66.27
39.33,27.69
37.55,33.06
39.84,33.06
39.39,25.74
21.94,72.13
33.19,47.71
14.47,95.56
16.37,91.66
15.21,99.96
22.26,73.59
14.21,96.54
17.31,95.07
16.47,95.07
15.94,99.96
19.99,66.27
15.56,99.96
15.41,99.96
17.27,90.68
19.92,64.8
17.34,96.05
17,94.1
14.59,99.96
17.55,95.07
19.95,65.78
17.16,92.14
17.73,93.12
19.92,65.29
22.1,73.59
17.46,91.66
17.65,97.52
18.33,88.24
17.36,88.73
19.29,84.33
19.67,82.87
19.53,99.96
18,94.59
15.58,98.49
18.47,88.24
21.97,74.08
16.46,98.49
17.32,87.26
21.35,80.43
16.54,94.59
19.87,81.89
22.02,95.56
20.79,77.01
25.93,62.85
21.9,74.57
21.17,72.13
21.91,74.08
25.03,57.96
27.98,80.91
20.05,66.27
25.19,58.94
23.46,68.22
26.99,53.57
31.71,45.76
26.71,54.06
22,74.08
20.83,65.78
25.43,62.36
22.05,73.59
20.32,67.73
28.92,76.03
22.08,73.59
23.93,60.89
20.22,64.31
26.09,56.5
25.65,63.34
19.58,70.17
23.38,60.41
20.34,63.34
26.1,57.96
22.9,61.38
22.11,64.8
20.05,68.71
20.74,91.66
20.03,82.38
20.51,62.36
19.57,96.54
22.11,72.13
22.11,72.61
17.95,71.15
20.2,62.36
17.66,90.19
21.38,62.36
27.01,56.5
29.94,74.57
28.74,51.13
20.96,52.59
28.54,74.57
20.44,62.36
21.75,50.64
23.75,59.92
27.46,50.15
27.48,49.66
25.62,50.64
29.81,65.78
26.95,43.8
24.48,52.59
24.02,56.5
26.99,55.04
29.56,58.45
26.83,56.5
26.45,62.85
30.29,72.61
20.5,62.36
20.01,66.75
27.74,76.52
22.57,63.82
22,70.66
20.55,62.85
21.21,65.29
23.96,64.8
23.2,64.31
22.6,62.36
22.01,70.17
18.36,71.64
18.11,68.22
20.5,60.89
18.15,67.73
20.41,61.87
16.29,77.01
15.73,74.08
20.37,61.38
15.14,74.57
16.63,78.96
15.55,72.61
15.75,76.03
15.05,75.54
15.68,73.59
15.68,75.05
20.27,60.41
16.41,73.59
21.54,67.24
16.51,77.01
16.4,71.64
20.15,59.43
16.03,67.24
16.04,79.45
15.97,72.61
20.09,58.94
15.44,68.22
15.93,74.08
20.08,58.94
15.66,70.66
15.6,70.17
12.55,76.52
15.12,68.22
15.15,69.68
15.1,71.15
15.36,69.2
15.28,68.71
15.23,69.2
22,71.64
30.88,57.96
29.05,83.36
29.67,82.87
23.25,99.96
29.93,61.38
22.75,99.96
22.37,99.96
22.99,76.03
22.1,99.96
25.13,72.13
25.45,72.13
20.46,87.26
23.52,76.52
20.35,90.19
18.88,95.56
19.31,89.21
19.14,98.49
23.1,76.52
23.14,76.52
23.25,76.52
18.44,93.61
18.97,98.98
16.98,93.12
17.09,92.63
23.44,76.52
18.14,93.61
18.24,91.17
23.45,76.52
18.25,91.66
15.41,99.96
16.98,95.56
17.58,92.14
15.4,98.49
17.35,93.61
16.96,92.63
17.34,98.49
17.35,89.7
23.34,76.03
17.72,84.82
17.2,85.31
17.5,78.96
17.09,80.43
23.18,75.54
18.12,97.52
17.11,79.94
16.8,74.08
16.77,78.47
14,85.8
16.48,80.91
15.88,77.5
16.92,97.03
13.1,84.82
16.83,98
22.75,75.05
17.46,97.52
16.94,76.52
22.63,74.57
18.27,75.05
17.49,71.15
20.05,63.34
23.82,50.64
18.95,63.82
32.5,66.75
20.13,64.31
29.64,45.76
24.86,53.08
22.25,72.13
21.08,63.34
28.28,58.94
22.22,72.13
20.24,67.73
15.31,72.13
15.06,71.15
12.05,75.05
15.23,77.01
14.99,65.78
16.11,66.27
15.51,67.24
15.84,67.24
15.59,68.22
16.13,67.24
12.45,73.59
16.3,73.1
21.54,52.11
15.7,66.27
13.37,70.66
18.53,60.41
18.98,57.48
19.92,62.85
20.54,59.92
15.4,62.85
15.51,65.78
19.85,55.52
19.93,57.96
26.4,42.34
21.66,54.06
26.04,51.13
18.42,57.48
18.7,60.41
18.7,56.01
19.92,55.52
19.93,55.52
22.18,61.87
21.54,56.99
25.42,43.8
22.1,62.36
25.69,43.8
21.73,52.11
24.5,55.52
25.83,44.78
20.08,54.55
20.08,54.06
20.51,58.45
26.82,54.06
21.41,53.08
26.83,41.36
20.16,60.41
19.74,58.45
20.07,58.94
19.24,60.41
17.97,61.38
20.76,57.48
17.5,62.36
16.1,67.73
13.89,69.68
16.43,72.13
14.69,71.64
19.89,53.57
15.88,75.05
19.82,53.57
15.14,70.17
19.82,53.57
15.3,70.66
15.44,72.13
15.72,70.66
16.07,70.17
15.47,72.13
16.07,71.64
15.17,69.68
28.12,80.43
22.08,64.31
20.38,65.78
26.53,61.38
33.51,45.76
21.64,72.61
26.93,60.89
32.62,48.2
22.13,61.87
30.56,71.64
30.54,45.27
22.96,58.45
31.36,56.5
28.63,50.15
29.6,56.99
29.65,56.99
32.34,45.27
21.68,65.78
28.78,54.55
30.42,73.59
28.85,51.13
27.53,59.92
31.85,74.08
27.42,62.36
21.04,68.71
30.98,75.54
31.07,75.54
22.38,73.59
26.61,55.52
20.3,62.85
29.23,62.36
28.39,49.18
22,68.22
20.74,71.15
21.12,70.17
21.57,77.01
22.73,70.17
20.29,62.85
27.31,52.11
22.66,73.59
20.4,73.1
19.85,75.54
20.26,63.34
18.75,80.91
18.53,83.36
18.51,83.36
18.92,88.73
18.49,84.33
18.29,84.33
17.99,86.29
17.76,83.36
22.6,73.59
17.86,90.68
18.87,81.89
17.04,86.29
15.94,99.96
18.09,85.31
17.66,90.68
17.96,85.8
15.72,87.26
16.93,87.26
16.95,88.24
16.68,88.73
20.08,65.29
17.06,89.21
14.41,99.96
22.49,73.1
17.56,81.4
16.33,96.05
14.59,91.17
22.41,73.59
15.26,99.96
17.39,89.21
17.49,85.31
17.53,90.19
16.63,75.54
15.85,78.47
15.99,78.47
13.37,80.43
13.35,80.91
15.31,80.91
13.43,84.82
14.72,83.36
13.13,86.29
19.66,56.5
15.55,80.43
12.51,85.31
19.69,56.5
12.24,89.21
15.93,82.38
17.21,83.84
16.61,78.96
19.69,56.99
12.52,90.68
16.96,82.87
12.23,90.19
16.72,77.5
11.9,92.14
12,93.12
10.63,94.59
11.51,94.1
16.91,79.45
11.13,96.05
17.03,86.29
16.59,82.38
16.77,83.84
12.58,96.05
16.61,80.91
17.35,78.47
13.52,92.63
18.75,81.4
18.13,76.52
17.52,74.57
30.62,54.06
13.81,92.14
19.18,65.78
26.07,52.11
28.14,58.45
26.75,50.15
33.44,46.25
27.62,47.71
29.36,56.99
29.86,49.18
30.02,46.73
20.28,62.36
29.12,46.25
28.6,52.11
21.48,59.43
22.21,57.48
24.52,56.99
30.21,50.15
23.87,52.59
29.16,44.78
20.57,59.43
19.91,59.92
24.14,58.94
30.75,56.5
27.43,45.76
27.15,54.06
27.05,56.01
20.05,60.41
22.66,65.29
20.09,60.41
28.71,48.69
22.96,60.41
22.06,63.34
20.15,64.31
26.04,58.94
29.39,44.29
26.19,57.48
27.01,58.94
20.6,66.75
21.91,73.1
15.65,68.22
15.76,75.05
11.01,80.91
15.18,70.66
10.74,81.89
15.81,70.17
15.33,76.52
13.81,75.05
13.57,77.01
15.59,74.57
15.69,70.66
13.88,75.05
15,70.66
15.47,68.71
10.74,81.4
14.08,74.57
13.41,77.01
15,71.15
15.52,73.1
15.59,80.43
14.99,72.13
10.52,81.4
14.23,75.05
14.8,76.03
15.19,74.08
16.7,76.03
12.34,77.5
17.51,74.57
19.71,54.55
18.13,74.08
16.87,66.75
14.91,71.64
18.15,67.73
19.78,54.55
19.79,54.55
18.55,62.36
24.84,52.59
25.98,49.18
27.58,46.73
19.88,54.55
23.65,47.71
29,52.11
25.34,48.2
25.12,47.22
24.91,48.69
23.5,53.57
26.56,55.04
19.93,55.04
27.52,56.99
19.95,55.04
28.85,40.88
26.97,46.73
21.35,62.85
22.48,66.27
19.66,61.38
20.43,60.41
21.08,63.34
20.01,65.78
19.82,56.01
16.03,77.5
13.93,77.98
14.94,80.43
34.4,51.13
28.15,61.87
25.09,77.98
24,67.24
19.64,87.26
20.09,67.73
21.54,66.27
23.77,67.24
19.01,92.63
27.8,69.68
26.19,74.08
20.19,64.31
25.07,94.59
20.19,64.31
20.13,65.29
21.89,78.47
23.66,69.68
20.14,84.33
20.66,85.8
20.99,68.22
22.59,75.05
18.73,94.1
18.73,90.19
22.84,68.71
12.67,99.96
20.98,79.45
17.83,92.14
18.28,96.54
19.86,66.27
12.81,99.96
20.48,74.08
13.29,99.96
21.47,86.29
17.55,91.66
18.15,97.52
17.51,97.52
19.89,68.22
12.38,99.96
20.16,83.36
19.86,68.22
19.58,87.26
18.79,91.66
19.23,89.7
15.76,96.05
19.61,99.96
22.63,50.15
19.33,91.17
19.79,78.47
17.33,99.96
18.28,93.12
19.82,66.27
19.11,92.14
18.92,99.96
17.43,98
11.47,99.96
15.19,99.96
19.78,65.78
22.58,53.08
20.07,87.26
19.82,67.24
20.79,93.12
22.18,73.59
19.96,65.78
30.59,56.01
32.74,44.78
27.3,74.57
38.8,42.34
29.57,49.18
37.15,43.8
38.28,43.32
33.26,51.62
33.53,51.62
29.95,53.08
31.28,46.73
38.86,41.85
35.68,57.48
38.38,42.34
29.65,57.96
39.44,41.36
34.46,43.32
41.35,34.53
33.71,54.06
41.38,58.94
32.15,63.34
33.21,60.89
33.44,43.8
41.84,59.92
32.54,51.62
40.25,29.64
40.39,28.67
41.95,33.55
48.77,21.83
42.2,34.04
30.56,67.73
44.43,24.27
46.48,23.79
31.1,54.06
33.27,46.25
36.66,39.9
34.66,35.99
27.36,75.54
34.77,43.8
32.34,37.95
32.55,43.32
31.23,51.13
31.41,45.27
30.71,52.59
26.08,78.96
32.86,49.66
27.96,58.45
23.78,66.27
20.14,99.96
20.5,97.52
23.15,70.66
20.25,76.03
20.61,62.36
15.67,83.84
12.83,84.33
14.74,87.26
14.77,77.98
14.04,82.87
15.83,77.5
10.78,99.96
15.27,79.45
12.9,83.84
13.87,79.94
11.75,95.07
12.05,90.68
12.05,81.4
10.94,92.14
10.23,92.14
10.93,92.63
11.35,96.54
13.47,79.45
12.29,87.26
13.81,77.5
13.94,80.91
20.41,61.87
13.58,79.45
12.65,85.31
11.75,94.1
12.99,87.26
12.01,90.68
9.32,97.52
11.77,92.14
11.52,88.73
12.79,87.75
11.85,97.03
12.09,96.54
20.31,61.87
9.24,99.96
8.87,99.96
14.44,84.82
20.26,61.38
9.67,99.96
13.4,89.21
14.31,78.47
10.32,99.96
21.87,68.71
27.48,51.13
21.11,60.41
22.03,71.15
24.67,53.08
20.54,63.82
20.43,63.34
22.01,70.66
27.06,46.73
26.37,48.69
26.75,51.62
20.8,56.5
20.29,62.85
27.16,48.2
27.36,54.06
20.05,70.17
23.22,55.52
27.55,52.11
25.76,61.38
21.7,59.92
21.59,84.82
22.04,69.2
18.07,69.68
22.01,68.22
19.59,85.31
16.95,69.2
16.18,72.13
16.42,68.22
20.44,61.38
16.2,71.15
16.48,76.52
15.76,71.15
15.99,71.64
13.47,75.54
17.06,68.71
13.18,76.03
21.84,66.75
16.08,80.91
16.06,73.59
12.55,77.98
12.3,77.98
18.55,88.73
16.59,71.64
15.89,72.13
21.53,67.24
18.43,88.24
16.48,72.13
11.84,80.91
15.91,75.05
16.03,69.68
21.32,66.75
15.89,67.24
12.25,79.94
15.55,71.64
15.16,75.54
15.42,68.71
15.21,68.22
15.26,77.5
12.55,77.98
14.8,69.68
14.79,72.13
15.16,68.71
14.76,68.71
12.2,74.57
19.71,53.57
15.78,70.17
19.71,53.57
14.93,73.1
15.91,70.17
14.43,73.1
15.58,69.2
13.61,76.03
13.66,76.52
15.55,68.71
15,72.13
15.65,78.96
15.73,79.94
13.84,75.05
15.54,76.52
15.4,70.66
14.41,76.52
10.23,82.87
13.66,77.5
15.48,79.94
13.96,75.54
14.19,76.52
15.15,73.1
16.28,77.01
16.22,70.66
15.72,73.1
14.51,70.66
19.13,63.82
22.81,56.99
20.7,60.89
22.31,65.29
17.83,65.78
21.92,63.34
22.18,57.48
19.17,58.94
23.05,47.71
25.69,43.8
27.39,57.48
24.44,48.2
27.99,56.01
24.95,50.64
24.84,46.73
26.58,51.13
26.27,45.27
25.79,52.59
22.06,59.92
25.63,48.2
25.93,47.22
19.85,61.38
27.27,45.27
19.91,55.04
21.97,60.89
20.2,59.43
20.63,64.31
19.88,55.52
19.87,74.08
21.43,67.24
19.88,56.01
19.81,65.78
25.59,45.76
18.61,69.68
17.81,72.13
16.88,65.78
17.78,92.63
16.3,75.54
16.74,75.54
19.78,56.01
20,65.78
17.31,87.75
14.38,95.56
17.58,89.7
14.26,96.05
17.46,88.24
17.13,94.1
15.5,99.96
16.5,95.56
16.58,89.7
22.18,73.59
17.38,94.59
17.34,95.56
16.48,91.17
14.02,98.98
16.93,92.14
13.93,99.47
19.92,67.24
18.48,90.19
18.36,84.82
21.98,74.08
19.9,76.03
18.13,79.94
20.07,79.45
21.68,79.45
17.87,81.89
24.29,90.19
21.91,74.57
18.42,78.96
19.89,65.29
25.65,88.24
21.93,74.08
21.9,74.57
23.65,61.87
19.68,73.59
25.41,62.36
20.76,72.13
28.42,79.94
26.89,60.41
25.4,64.31
29.11,76.52
26.45,53.08
23.91,56.01
27.96,57.48
28.57,53.08
27.41,59.92
28.76,58.94
22.11,73.59
29.49,75.05
29.28,76.52
26.88,56.5
31.74,43.32
24.41,57.96
20.3,63.82
26.87,79.45
31.92,42.83
20.37,62.85
24.74,66.27
25.43,58.94
22.15,72.61
29.34,44.29
19.7,78.96
17.83,89.21
17.42,74.57
18.26,84.82
38.48,26.23
37.19,35.5
32.17,52.59
31.76,40.39
20.47,64.8
28.57,86.29
29.11,62.85
26.77,67.24
22.25,75.05
25.99,56.01
22.92,78.47
24.3,62.36
20.71,95.07
22.6,76.03
22.83,79.94
22.24,71.15
19.73,99.96
18.58,92.63
19.6,89.7
18.07,92.63
18.17,99.96
16.05,97.52
18.09,96.54
17.08,99.96
15.59,99.96
20.44,63.34
16.63,94.1
17.67,88.24
17.47,93.61
20.4,62.36
16.81,86.77
13.97,97.52
23.24,75.54
17.28,88.24
17.24,78.47
20.34,62.36
16.77,79.45
18.35,77.01
16.78,78.96
17.25,78.47
17.09,80.91
15.84,86.29
23.01,75.54
15.46,86.29
16.57,76.03
15.97,79.45
22.91,75.05
15.47,79.94
13.45,83.84
13.18,84.82
15.73,80.91
16.88,76.52
16.31,75.54
17.07,76.52
17.41,73.59
23.17,59.92
20.49,88.73
23.25,61.38
21.37,56.99
22.46,73.1
23.09,67.24
21.05,60.89
20.34,69.68
30.97,66.75
17.49,64.31
26.2,76.52
18.76,67.73
29.04,48.69
18.57,70.66
22.89,59.43
28.85,59.43
20.76,65.29
19.98,56.5
15.67,70.17
15.23,70.66
20.67,65.29
12.01,75.54
11.9,75.54
20.59,64.31
15.87,75.54
15.59,66.75
16.22,72.61
13.06,73.1
16.26,66.27
18.78,63.34
17.26,59.92
19.92,56.01
16.46,62.85
21.98,52.11
15.02,63.34
15.51,63.34
17.45,63.82
18.85,63.34
21.77,56.99
21.24,61.38
26.62,54.06
19.86,55.52
20.8,57.48
21.66,56.5
23.58,50.15
22.38,56.5
19.89,55.52
22.96,49.66
19.95,55.52
21.88,47.22
27.48,52.11
21.69,52.59
23.31,53.08
22.07,50.64
19.96,55.04
23.39,49.18
19.96,54.55
18.04,57.48
26.13,49.66
22.84,60.41
21.97,52.11
25.41,43.8
24.19,44.78
24.2,46.73
24.85,51.62
20.89,54.55
18.32,61.87
20.08,54.55
20.65,56.01
23.36,53.57
19.4,61.87
21.66,56.99
18.5,61.87
18.43,68.71
16.06,75.54
15.93,76.03
16.24,73.59
12.73,73.1
15.01,71.15
11.74,78.47
15.66,70.66
16.07,77.01
15.62,69.2
15.89,76.03
15.62,68.71
19.71,53.57
15.72,68.71
19.93,99.96
11.45,99.96
11.26,99.96
12.83,92.63
22.81,58.94
28.72,58.45
19.74,98
22.26,71.64
16.13,86.29
19.04,75.05
17.86,67.24
16.84,71.64
16.67,77.98
16.74,76.03
14.83,75.05
8.96,99.96
10.07,91.17
9.42,99.96
13.68,86.29
16.03,64.31
20.19,94.59
19.27,73.1
13.49,99.96
17.14,77.01
17.09,79.94
11.39,99.96
13.43,93.61
12.97,90.68
16.23,86.29
27.24,56.99
15.98,86.29
28.97,86.29
18.66,78.47
28.58,56.5
22.62,59.43
29.27,56.5
11.07,99.96
16.49,59.92
21.27,77.5
20.19,62.36
22.65,63.82
20.19,60.89
14.39,68.22
23.82,70.17
21.28,76.52
17.7,88.24
17.69,88.24
21.44,76.03
17.49,89.21
21.22,75.54
20.84,80.91
16.51,99.96
20.15,78.47
19.73,81.4
19.28,82.87
20.19,79.45
20.05,78.96
20.6,63.82
18.82,83.36
18.94,87.75
18.93,84.82
19.82,81.4
19.72,88.73
19.65,89.21
16.29,93.12
19.98,81.89
18.95,88.24
19.17,91.17
19.54,90.19
15.06,99.96
16.18,93.61
18.55,86.77
19.5,85.31
18.86,82.38
19.02,91.66
20.54,64.31
14.78,99.96
19.62,84.33
18.58,85.8
19,91.66
19.02,83.36
18.67,88.24
18.95,84.33
18.38,86.77
17.86,86.77
13.36,99.96
18.18,90.19
19.03,80.91
19.21,86.29
13.56,99.96
18.3,90.68
18.41,94.59
18.37,90.19
18.44,95.07
18.81,85.8
18.49,85.31
19.04,87.75
18.4,91.17
13.72,99.96
19.25,85.8
18.2,85.8
18.28,94.59
15.79,95.56
15.72,96.54
18.88,84.82
18.1,94.59
13.36,99.96
20.58,67.24
18.62,84.33
20.53,63.34
15.77,96.54
18.02,86.29
18.18,87.26
13.36,99.96
18.28,91.17
18.51,94.59
19.03,92.63
19,84.33
18.28,91.17
15.67,97.52
19.21,93.61
13.92,99.96
18.76,91.66
19.6,86.77
22.31,77.5
21.27,82.87
23.95,81.4
25.12,73.1
20.51,64.8
16.57,97.52
20.34,80.43
24.93,74.08
20.53,64.8
24.84,74.08
17.47,95.07
17.84,94.59
20.5,64.8
19.2,82.38
19.29,85.8
15.58,99.96
18.75,90.68
18.52,82.38
15.91,98.49
15.75,98.49
15.74,98.49
20.58,64.8
18.47,89.7
19.46,84.33
18.22,85.8
18.79,81.4
18.14,92.63
15.4,96.54
15.36,96.54
15.3,96.05
18.02,91.66
18.28,82.87
13.67,99.96
20.55,62.85
18.1,91.17
18,91.17
17.67,86.77
17.09,84.82
17.54,83.36
13.48,99.96
17.63,83.36
17.15,84.33
13.43,99.96
17.96,83.36
18.17,92.63
18.12,85.8
20.55,63.82
18.55,85.8
18.04,92.14
17.99,85.8
17.91,87.75
18.07,92.63
17.99,82.87
16.9,86.77
17.96,87.26
17.93,82.87
17.89,92.14
13.98,99.96
16.91,86.77
18.25,83.36
20.53,63.82
18.1,85.8
18.55,79.45
14.08,99.96
17.96,91.66
14.85,97.03
18.45,84.33
14.99,99.96
21.72,73.1
20.54,65.29
21.94,81.4
21.62,72.61
21.99,74.57
16.15,99.96
15.69,94.59
20.66,75.54
24.54,68.71
25.86,63.82
25.26,64.8
21.4,75.05
20.81,89.7
17.56,91.17
18.18,99.96
23.02,74.08
21.92,75.05
19.17,99.96
20.8,99.96
21.48,99.96
25.51,67.24
21.42,99.96
25.58,66.75
18.97,84.82
21.79,75.54
22.14,82.87
19.2,84.82
28.64,60.41
24.95,67.24
17.93,99.96
18.12,99.47
18.1,97.03
14.63,99.96
21.04,90.68
19.78,90.19
28.17,69.68
21.45,90.19
20.29,89.7
27.19,69.2
22.8,87.75
17.02,99.96
23.61,99.96
23.95,80.43
28.02,65.78
24.63,72.13
31.83,62.36
20.46,63.82
23.46,79.45
31.94,68.71
23.4,78.47
30.84,65.29
30.88,63.82
33.35,52.59
30.59,70.17
20.41,63.34
30.46,93.12
20.46,64.31
32.13,63.82
31.84,69.2
32.07,70.66
28.85,62.36
23.2,64.8
33.56,87.75
30.5,67.24
31.06,53.57
31,65.29
28.12,59.92
34.76,84.82
34.27,43.8
23.34,66.27
28.76,58.45
30.88,65.29
25.83,80.91
30.32,53.57
28.36,65.29
30.34,91.66
27.93,70.66
27.59,68.71
26.35,74.08
34.88,42.34
21.36,99.96
24.65,78.96
18.56,99.96
22.87,84.33
20.61,96.54
23.65,81.4
21.99,79.45
23.17,88.73
20.09,98.49
22.24,83.36
22.59,82.87
22.18,83.84
22.38,83.36
22.03,86.29
18.61,99.96
23.1,84.82
21.16,88.24
21.12,89.21
21.03,85.8
14.71,99.96
20.28,92.63
18.05,96.54
21.01,85.31
21.86,88.24
20.93,85.8
19.29,95.07
17.87,98.49
20.69,88.73
21.13,96.54
21.13,97.03
18.8,97.52
21.24,83.36
20.32,91.17
12.99,99.96
13.06,99.96
22.49,74.08
24.06,84.33
21.35,99.96
20.55,64.31
29.68,59.92
22.54,76.03
26.13,65.78
23.98,76.03
26.35,67.73
27.3,74.08
23.93,70.66
26.11,68.71
23.25,70.66
23.87,69.2
29.99,58.94
26.64,65.78
23.58,68.71
26.28,96.05
26.44,96.05
23.39,69.2
24.86,74.08
24.95,76.52
24.84,67.24
24.92,73.59
22.92,71.15
23.7,71.15
21.76,85.8
23.89,71.15
20.53,81.89
20.5,80.43
18.7,83.84
16.48,99.96
19.56,83.84
18.87,96.05
19.1,85.31
18.88,88.24
15.12,99.96
18.69,98
19.43,86.29
19.45,86.29
18.86,89.7
19.29,91.66
19.54,87.26
19.23,92.14
20.53,64.31
18.87,98
17.06,97.03
19.43,90.68
15.49,99.96
19.38,90.68
17.19,98
19.66,91.66
19.07,96.05
19.22,95.56
19.83,86.77
19.51,90.68
20.44,64.8
19.43,95.07
15.74,99.96
16.67,99.96
18.91,99.96
18.88,91.66
19.46,90.68
19.19,91.17
18.28,98
20.14,91.66
20.83,97.52
20.69,94.1
12.69,99.96
18.05,99.47
17.81,99.96
18.26,98.98
17.29,99.96
17.26,99.96
20.65,99.96
11.59,99.96
16.56,99.96
17.22,99.96
17.95,99.96
17.63,99.96
16.59,99.96
18.84,99.96
31.66,65.29
21.22,90.19
23.77,88.24
36.05,57.48
25.25,75.05
32.22,60.41
36.63,53.57
20.57,66.75
28.56,60.89
20.54,61.87
30.92,70.17
36.96,53.57
32.82,64.8
32.29,56.99
35.93,84.33
33.16,55.52
35.59,83.84
35.03,48.2
32.14,62.85
31.63,63.34
32.53,55.04
29.97,67.73
32.25,62.85
35.73,46.73
36.12,52.59
29.82,51.62
34.2,45.76
30.04,56.5
31.22,61.87
31.05,55.04
28.06,66.75
29.95,55.52
27.6,69.2
35.7,44.29
32.2,50.15
22.81,99.96
28.07,65.78
23.91,82.87
26.18,72.13
22.82,85.8
22.66,87.75
22.63,88.24
20.53,60.89
19.13,99.96
25.63,74.57
20.51,60.89
23.83,74.57
20.54,63.34
23.84,74.08
20.88,92.14
20.55,64.8
17.28,99.96
20.21,94.59
19.99,94.59
24.47,68.71
24.93,63.34
22.8,88.73
21.91,91.17
21.99,92.14
15.79,99.96
18.61,98
19.23,99.96
22.71,90.68
16.89,99.96
20.47,98.98
20.44,92.14
24.62,54.55
23.31,76.03
25.69,61.38
25.67,62.36
19.92,90.19
24.67,95.56
23.43,62.36
20.54,61.87
25.34,69.68
24.81,69.2
26.66,92.63
23.73,64.31
25.3,75.05
20.61,62.36
25.71,74.08
25.36,72.13
26.89,72.13
28.17,91.17
28.04,65.29
31.61,86.77
26.77,68.22
29.26,53.08
29.56,58.94
31.55,53.08
28.31,61.87
32.88,51.62
32.9,56.01
36.6,54.55
39.77,36.48
37.51,43.8
31.2,63.82
39.52,40.88
20.55,62.85
39.13,41.36
31.72,60.89
43.54,30.13
40.97,33.55
38.23,44.78
34.59,48.2
30.44,66.75
24.43,99.96
19.8,99.96
20.58,63.82
23.26,99.96
