Time,x,y,z
2025-03-03T11:45:08.512843,-0.18,-0.24,0.55
2025-03-03T11:45:08.894875,0.37,-0.18,0.67
2025-03-03T11:45:09.441618,0.67,-0.12,0.73
2025-03-03T11:45:09.814398,0.12,-0.18,0.61
2025-03-03T11:45:10.222402,-1.1,-0.31,0.31
2025-03-03T11:45:10.620297,-0.98,-0.31,0.37
2025-03-03T11:45:10.999349,1.4,0.0,0.85
2025-03-03T11:45:11.402584,0.06,-0.06,0.55
2025-03-03T11:45:11.824505,-0.31,-0.18,0.49
2025-03-03T11:45:12.235503,-2.14,-0.37,0.06
2025-03-03T11:45:12.627340,-1.65,-0.06,0.24
2025-03-03T11:45:13.032330,0.61,-0.18,0.67
2025-03-03T11:45:13.422343,0.92,-0.12,0.79
2025-03-03T11:45:13.796859,0.49,-0.06,0.67
2025-03-03T11:45:14.195354,-0.43,-0.12,0.49
2025-03-03T11:45:14.568343,0.73,-0.18,0.79
2025-03-03T11:45:14.931387,1.04,0.0,0.85
2025-03-03T11:45:15.607436,-0.18,-0.12,0.55
2025-03-03T11:45:16.017206,-0.79,-0.31,0.43
2025-03-03T11:45:16.678492,-0.18,-0.18,0.55
2025-03-03T11:45:17.042022,0.49,-0.12,0.67
2025-03-03T11:45:17.428840,0.43,0.0,0.67
2025-03-03T11:45:17.799286,-0.49,-0.31,0.43
2025-03-03T11:45:18.198720,0.12,-0.37,0.61
2025-03-03T11:45:18.557577,0.43,-0.31,0.67
2025-03-03T11:45:18.916522,1.28,0.0,0.85
2025-03-03T11:45:19.280991,-0.06,-0.18,0.61
2025-03-03T11:45:19.691439,-1.4,-0.31,0.24
2025-03-03T11:45:20.070734,-1.34,-0.24,0.31
2025-03-03T11:45:20.452669,0.31,-0.12,0.67
2025-03-03T11:45:20.871055,-0.61,-0.24,0.43
2025-03-03T11:45:21.492166,0.18,-0.12,0.61
2025-03-03T11:45:21.879182,1.34,0.06,0.92
2025-03-03T11:45:22.263073,-0.18,-0.06,0.55
2025-03-03T11:45:22.643205,-0.55,-0.24,0.43
2025-03-03T11:45:23.036703,0.06,-0.06,0.61
2025-03-03T11:45:23.401731,0.06,-0.18,0.55
2025-03-03T11:45:23.779596,0.18,-0.18,0.61
2025-03-03T11:45:24.169347,0.67,0.0,0.73
2025-03-03T11:45:24.546893,-0.73,-0.31,0.43
2025-03-03T11:45:24.940409,-0.18,-0.24,0.55
2025-03-03T11:45:25.327493,1.16,0.0,0.85
2025-03-03T11:45:25.696876,0.31,-0.18,0.67
2025-03-03T11:45:26.124147,-0.18,-0.18,0.55
2025-03-03T11:45:26.534986,-0.49,-0.18,0.49
2025-03-03T11:45:27.163375,0.24,-0.06,0.67
2025-03-03T11:45:27.558943,-0.06,-0.12,0.61
2025-03-03T11:45:27.942947,0.12,-0.18,0.55
2025-03-03T11:45:28.361017,-0.55,-0.24,0.43
2025-03-03T11:45:29.134348,-0.92,-0.24,0.37
2025-03-03T11:45:29.493225,-3.78,-0.24,-0.43
2025-03-03T11:45:29.861924,0.49,-0.37,0.67
2025-03-03T11:45:30.242608,3.23,0.18,1.22
2025-03-03T11:45:30.614985,0.12,-0.12,0.61
2025-03-03T11:45:30.963281,-1.28,-0.49,0.24
2025-03-03T11:45:31.316074,0.06,-0.12,0.61
2025-03-03T11:45:31.677787,0.18,-0.18,0.67
2025-03-03T11:45:32.036278,-0.12,-0.12,0.55
2025-03-03T11:45:32.434151,-0.43,-0.18,0.49
2025-03-03T11:45:32.843653,-0.92,-0.18,0.37
2025-03-03T11:45:33.244055,-0.43,-0.24,0.49
2025-03-03T11:45:33.656576,-0.31,-0.12,0.49
2025-03-03T11:45:34.085621,0.31,-0.06,0.67
2025-03-03T11:45:34.475044,-0.06,-0.18,0.55
2025-03-03T11:45:34.850064,0.79,-0.06,0.79
2025-03-03T11:45:35.267633,0.79,-0.18,0.73
2025-03-03T11:45:35.815052,-0.61,-0.24,0.49
2025-03-03T11:45:36.480786,-0.67,-0.31,0.43
2025-03-03T11:45:36.846358,0.67,-0.12,0.73
2025-03-03T11:45:37.270432,0.98,-0.06,0.79
2025-03-03T11:45:37.661406,0.0,-0.12,0.61
2025-03-03T11:45:38.037284,-0.18,-0.18,0.55
2025-03-03T11:45:38.410141,0.24,-0.18,0.67
2025-03-03T11:45:38.793410,0.06,-0.18,0.61
2025-03-03T11:45:39.186526,-0.55,-0.18,0.43
2025-03-03T11:45:39.606204,0.06,-0.18,0.61
2025-03-03T11:45:39.997312,0.31,-0.06,0.67
2025-03-03T11:45:40.417378,-0.06,-0.12,0.55
2025-03-03T11:45:40.837232,0.85,-0.12,0.79
2025-03-03T11:45:41.517904,0.24,-0.18,0.67
2025-03-03T11:45:42.305807,-0.55,-0.24,0.43
2025-03-03T11:45:42.774783,-0.24,-0.18,0.49
2025-03-03T11:45:43.165098,0.06,-0.06,0.61
2025-03-03T11:45:43.610906,-0.49,-0.31,0.49
2025-03-03T11:45:44.002322,-0.06,-0.12,0.55
2025-03-03T11:45:44.626530,-0.67,-0.24,0.43
2025-03-03T11:45:45.026855,0.67,-0.12,0.73
2025-03-03T11:45:45.430697,-0.43,-0.18,0.49
2025-03-03T11:45:45.967406,0.12,-0.12,0.61
2025-03-03T11:45:46.444531,-1.04,-0.12,0.37
2025-03-03T11:45:47.044829,0.18,-0.12,0.61
2025-03-03T11:45:47.451812,1.04,0.0,0.85
2025-03-03T11:45:47.860992,1.28,0.18,1.16
2025-03-03T11:45:48.258783,-3.36,-0.61,-0.18
2025-03-03T11:45:48.680198,0.79,-0.12,0.79
2025-03-03T11:45:49.120214,0.92,-0.12,0.79
2025-03-03T11:45:49.508974,0.49,-0.06,0.61
2025-03-03T11:45:49.943412,-1.59,-0.18,0.18
2025-03-03T11:45:50.354754,3.6,0.0,1.4
2025-03-03T11:45:50.768092,-0.61,-0.98,0.49
2025-03-03T11:45:51.172031,0.18,-0.49,0.61
2025-03-03T11:45:51.589151,2.08,0.0,1.1
2025-03-03T11:45:51.993400,4.09,0.31,1.4
2025-03-03T11:45:52.374794,3.97,0.18,1.59
2025-03-03T11:45:52.763500,-3.11,-0.43,-0.18
2025-03-03T11:45:53.166525,0.61,-0.73,0.79
2025-03-03T11:45:53.567668,-2.75,0.12,0.06
2025-03-03T11:45:53.950564,-1.1,0.12,0.24
2025-03-03T11:45:54.338105,-0.79,0.06,0.43
2025-03-03T11:45:54.736221,-2.87,-0.12,-0.06
2025-03-03T11:45:55.133464,-0.61,-0.18,0.43
2025-03-03T11:45:55.527426,2.14,0.0,1.1
2025-03-03T11:45:55.896620,1.22,-0.12,0.85
2025-03-03T11:45:56.301773,-0.24,-0.31,0.55
2025-03-03T11:45:56.687324,-1.71,-0.43,0.18
2025-03-03T11:45:57.067119,0.24,-0.12,0.67
2025-03-03T11:45:57.468548,0.73,-0.06,0.73
2025-03-03T11:45:57.862539,-0.37,-0.18,0.49
2025-03-03T11:45:58.254387,-0.61,-0.24,0.43
2025-03-03T11:45:58.661724,0.24,0.0,0.67
2025-03-03T11:45:59.047682,-0.43,-0.12,0.49
2025-03-03T11:45:59.470342,0.37,-0.24,0.73
2025-03-03T11:45:59.866258,-0.73,-0.24,0.43
2025-03-03T11:46:00.243830,-0.92,-0.06,0.37
2025-03-03T11:46:00.653050,0.06,-0.18,0.61
2025-03-03T11:46:01.038542,1.28,-0.06,0.85
2025-03-03T11:46:01.421984,-0.73,-0.24,0.43
2025-03-03T11:46:01.806701,-1.1,-0.12,0.37
2025-03-03T11:46:02.190853,0.0,-0.31,0.55
2025-03-03T11:46:02.584468,0.92,0.06,0.79
2025-03-03T11:46:02.991694,-0.06,-0.12,0.55
2025-03-03T11:46:03.391887,-0.73,-0.37,0.43
2025-03-03T11:46:03.783555,-0.12,-0.18,0.61
2025-03-03T11:46:04.227326,-1.28,-0.37,0.31
2025-03-03T11:46:04.711185,-0.79,-0.06,0.37
2025-03-03T11:46:05.184970,0.12,-0.12,0.61
2025-03-03T11:46:05.585062,-0.31,-0.12,0.49
2025-03-03T11:46:06.024229,0.12,-0.18,0.61
2025-03-03T11:46:06.425010,-0.31,-0.24,0.49
2025-03-03T11:46:06.833236,-0.18,-0.12,0.55
2025-03-03T11:46:07.242871,0.61,-0.12,0.73
2025-03-03T11:46:07.640975,-0.55,-0.24,0.43
2025-03-03T11:46:08.067651,0.31,-0.12,0.67
2025-03-03T11:46:08.462455,-0.06,-0.12,0.61
2025-03-03T11:46:08.836739,0.43,-0.12,0.61
2025-03-03T11:46:09.351563,-0.12,-0.06,0.49
2025-03-03T11:46:09.744508,0.18,-0.12,0.61
2025-03-03T11:46:10.152908,0.31,-0.06,0.61
2025-03-03T11:46:10.546307,-0.92,-0.31,0.31
2025-03-03T11:46:10.962365,-0.79,-0.18,0.43
2025-03-03T11:46:11.386350,0.98,-0.06,0.79
2025-03-03T11:46:11.758747,0.43,-0.06,0.67
2025-03-03T11:46:12.145622,0.85,-0.12,0.79
2025-03-03T11:46:12.576500,0.06,-0.06,0.85
2025-03-03T11:46:13.042496,0.37,-0.12,0.49
2025-03-03T11:46:13.432487,0.37,-0.24,0.73
2025-03-03T11:46:13.832662,0.37,-0.18,0.61
2025-03-03T11:46:14.203662,0.37,-0.18,0.67
2025-03-03T11:46:14.597370,0.67,-0.12,0.73
2025-03-03T11:46:15.131470,-0.12,-0.18,0.61
2025-03-03T11:46:15.539562,0.12,-0.18,0.61
2025-03-03T11:46:16.206516,0.18,-0.24,0.55
2025-03-03T11:46:17.070042,-0.73,-0.18,0.43
2025-03-03T11:46:17.594837,-0.79,-0.12,0.37
2025-03-03T11:46:18.120790,-0.49,-0.06,0.49
2025-03-03T11:46:18.829887,0.49,-0.12,0.67
2025-03-03T11:46:19.259507,0.43,-0.12,0.67
2025-03-03T11:46:19.684739,0.79,-0.18,0.67
2025-03-03T11:46:20.407208,2.93,0.0,1.4
2025-03-03T11:46:21.082236,-1.34,-0.37,0.31
2025-03-03T11:46:21.467433,1.46,0.0,0.92
2025-03-03T11:46:21.859955,-0.31,-0.24,0.49
2025-03-03T11:46:22.229921,-1.1,-0.12,0.37
2025-03-03T11:46:22.616590,-0.37,-0.12,0.49
2025-03-03T11:46:22.998363,0.31,-0.12,0.61
2025-03-03T11:46:23.366780,0.12,-0.18,0.49
2025-03-03T11:46:23.755711,0.12,-0.24,0.55
2025-03-03T11:46:24.173076,0.98,-0.24,0.79
2025-03-03T11:46:24.560666,0.18,-0.12,0.61
2025-03-03T11:46:24.922806,0.92,-0.06,0.79
2025-03-03T11:46:25.290997,1.53,-0.06,0.92
2025-03-03T11:46:25.664344,0.06,-0.37,0.55
2025-03-03T11:46:26.056306,-0.73,-0.06,0.43
2025-03-03T11:46:26.431038,-0.06,-0.18,0.55
2025-03-03T11:46:26.791546,0.06,-0.18,0.55
2025-03-03T11:46:27.192873,-2.56,-0.37,0.0
2025-03-03T11:46:27.551059,0.98,-0.24,0.79
2025-03-03T11:46:27.923310,0.92,-0.12,0.79
2025-03-03T11:46:28.305937,0.31,-0.12,0.67
2025-03-03T11:46:28.700418,0.06,-0.18,0.61
2025-03-03T11:46:29.066417,0.18,-0.12,0.61
2025-03-03T11:46:29.431982,-0.12,-0.18,0.55
2025-03-03T11:46:29.826669,-0.18,-0.18,0.49
2025-03-03T11:46:30.215965,-0.37,-0.12,0.49
2025-03-03T11:46:30.611024,0.43,-0.06,0.67
2025-03-03T11:46:31.018935,0.24,-0.06,0.61
2025-03-03T11:46:31.433671,0.06,-0.12,0.61
2025-03-03T11:46:31.812532,-0.24,-0.12,0.55
2025-03-03T11:46:32.212032,0.0,-0.06,0.55
2025-03-03T11:46:32.597659,-0.06,-0.18,0.55
2025-03-03T11:46:32.962228,-0.12,-0.18,0.55
2025-03-03T11:46:33.357756,0.24,-0.12,0.67
2025-03-03T11:46:33.772020,-0.37,-0.24,0.49
2025-03-03T11:46:34.132430,0.24,-0.12,0.61
2025-03-03T11:46:34.538710,3.91,0.18,1.1
2025-03-03T11:46:34.947310,1.16,0.18,0.92
2025-03-03T11:46:35.366275,0.06,-0.06,0.55
2025-03-03T11:46:35.807908,-0.24,-0.12,0.49
2025-03-03T11:46:36.236211,-0.85,-0.31,0.37
2025-03-03T11:46:36.636820,0.92,-0.18,0.79
2025-03-03T11:46:37.037713,1.4,-0.06,0.92
2025-03-03T11:46:37.447837,0.06,-0.18,0.55
2025-03-03T11:46:37.841400,-0.43,-0.24,0.49
2025-03-03T11:46:38.247913,-0.06,-0.18,0.55
2025-03-03T11:46:38.649386,-0.18,-0.24,0.55
2025-03-03T11:46:39.016165,0.06,-0.18,0.61
2025-03-03T11:46:39.415594,-0.06,-0.12,0.61
2025-03-03T11:46:39.826123,-0.24,-0.18,0.49
2025-03-03T11:46:40.211938,0.12,-0.12,0.61
2025-03-03T11:46:40.600079,0.43,-0.12,0.67
2025-03-03T11:46:40.965737,-0.24,-0.18,0.49
2025-03-03T11:46:41.371791,0.18,-0.12,0.61
2025-03-03T11:46:41.779570,0.0,-0.12,0.55
2025-03-03T11:46:42.217446,0.18,-0.18,0.61
2025-03-03T11:46:42.600071,0.67,-0.18,0.73
2025-03-03T11:46:43.395792,-0.61,-0.31,0.37
2025-03-03T11:46:43.788358,-0.12,-0.12,0.61
2025-03-03T11:46:44.180786,0.31,-0.12,0.67
2025-03-03T11:46:44.565852,0.0,-0.12,0.55
2025-03-03T11:46:44.985133,-0.49,-0.12,0.49
2025-03-03T11:46:45.404809,-0.55,-0.24,0.43
2025-03-03T11:46:45.809578,0.37,-0.12,0.67
2025-03-03T11:46:46.210425,0.37,-0.18,0.61
2025-03-03T11:46:46.605685,-0.06,-0.18,0.55
2025-03-03T11:46:47.001316,-0.37,-0.18,0.49
2025-03-03T11:46:47.372366,0.49,-0.12,0.67
2025-03-03T11:46:47.867871,0.55,-0.18,0.67
2025-03-03T11:46:48.305121,-0.43,-0.18,0.49
2025-03-03T11:46:48.886746,-0.06,-0.18,0.55
2025-03-03T11:46:49.257499,0.0,-0.18,0.55
2025-03-03T11:46:49.667996,-0.31,-0.18,0.49
2025-03-03T11:46:50.048246,-0.06,-0.18,0.55
2025-03-03T11:46:50.430898,0.12,-0.12,0.61
2025-03-03T11:46:50.831722,-0.49,-0.18,0.49
2025-03-03T11:46:51.185815,-0.18,-0.18,0.55
2025-03-03T11:46:51.551586,0.49,-0.06,0.73
2025-03-03T11:46:51.913406,1.65,0.0,0.98
2025-03-03T11:46:52.294177,-0.67,-0.37,0.43
2025-03-03T11:46:52.665596,-0.37,-0.31,0.55
2025-03-03T11:46:53.008761,0.67,0.0,0.73
2025-03-03T11:46:53.420579,-6.04,-0.49,-0.85
2025-03-03T11:46:53.800643,-2.62,-0.43,0.0
2025-03-03T11:46:54.186505,1.65,0.06,0.92
2025-03-03T11:46:54.578697,1.28,0.12,0.92
2025-03-03T11:46:54.951442,0.61,0.0,0.67
2025-03-03T11:46:55.327398,-0.06,-0.12,0.55
2025-03-03T11:46:55.710892,-0.43,-0.18,0.49
2025-03-03T11:46:56.072528,-0.43,-0.24,0.49
2025-03-03T11:46:56.457074,0.49,-0.06,0.67
2025-03-03T11:46:56.821679,0.18,-0.24,0.67
2025-03-03T11:46:57.185146,0.37,-0.18,0.67
2025-03-03T11:46:57.553900,0.12,-0.18,0.61
2025-03-03T11:46:57.912535,0.06,-0.24,0.61
2025-03-03T11:46:58.302940,0.18,-0.12,0.61
2025-03-03T11:46:58.666356,-0.55,-0.24,0.43
2025-03-03T11:46:59.115544,0.0,-0.12,0.55
2025-03-03T11:46:59.535127,-0.31,-0.24,0.49
2025-03-03T11:46:59.918663,0.12,-0.18,0.61
2025-03-03T11:47:00.502388,0.43,0.0,0.67
2025-03-03T11:47:00.866118,0.43,-0.06,0.79
2025-03-03T11:47:01.239677,-3.66,-0.18,0.24
2025-03-03T11:47:01.615654,-0.67,-0.12,0.43
2025-03-03T11:47:02.001650,0.18,0.06,0.61
2025-03-03T11:47:02.374204,0.0,-0.18,0.61
2025-03-03T11:47:02.741011,-0.49,0.0,0.61
2025-03-03T11:47:03.164030,-0.31,-0.24,0.43
2025-03-03T11:47:03.546102,-0.49,-0.12,0.43
2025-03-03T11:47:03.912604,-0.31,-0.24,0.49
2025-03-03T11:47:04.603735,0.31,-0.12,0.61
2025-03-03T11:47:05.262148,-0.49,-0.18,0.49
2025-03-03T11:47:05.676745,-0.18,-0.24,0.55
2025-03-03T11:47:06.074587,-1.04,-0.31,0.24
2025-03-03T11:47:06.434971,0.79,-0.18,0.73
2025-03-03T11:47:06.824446,0.92,-0.06,0.79
2025-03-03T11:47:07.202659,0.92,-0.06,0.67
2025-03-03T11:47:08.043768,0.24,-0.18,0.61
2025-03-03T11:47:08.408265,0.12,-0.18,0.61
2025-03-03T11:47:08.777695,0.67,-0.18,0.73
2025-03-03T11:47:09.162707,-0.43,-0.24,0.49
2025-03-03T11:47:09.533160,-0.67,-0.24,0.43
2025-03-03T11:47:09.923184,-0.18,-0.18,0.49
2025-03-03T11:47:10.331211,0.67,-0.06,0.73
2025-03-03T11:47:10.716286,0.79,-0.06,0.79
2025-03-03T11:47:11.099550,0.61,-0.12,0.73
2025-03-03T11:47:11.651581,-1.04,-0.18,0.37
2025-03-03T11:47:12.030428,-0.98,-0.18,0.37
2025-03-03T11:47:12.856070,-0.73,-0.24,0.43
2025-03-03T11:47:13.230705,-0.24,-0.12,0.55
2025-03-03T11:47:13.591061,-0.18,0.18,0.61
2025-03-03T11:47:14.135288,-2.69,-1.1,0.0
2025-03-03T11:47:14.526833,-0.12,-0.24,0.55
2025-03-03T11:47:14.913290,5.31,-0.18,1.83
2025-03-03T11:47:16.675869,2.56,0.24,1.16
2025-03-03T11:47:19.687287,-1.95,-0.37,0.12
2025-03-03T11:47:21.069189,-1.4,-0.31,0.24
2025-03-03T11:47:21.792971,-0.43,-0.18,0.49
2025-03-03T11:47:22.274954,0.67,-0.06,0.67
2025-03-03T11:47:22.900450,0.0,0.06,0.55
2025-03-03T11:47:23.626681,-2.08,-0.49,0.12
2025-03-03T11:47:24.170641,0.55,-0.06,0.67
2025-03-03T11:47:24.724566,1.4,0.0,0.92
2025-03-03T11:47:27.524679,-1.95,-0.18,0.12
2025-03-03T11:47:28.069412,0.24,0.0,0.61
2025-03-03T11:47:28.571831,1.65,-0.06,0.92
2025-03-03T11:47:29.201690,0.37,-0.12,0.67
2025-03-03T11:47:29.735861,0.92,-0.18,0.79
2025-03-03T11:47:30.263307,0.37,-0.24,0.67
2025-03-03T11:47:31.755685,-3.3,-0.37,-0.18
2025-03-03T11:47:32.188712,-0.55,-0.24,0.43
2025-03-03T11:47:32.597340,0.06,0.18,0.61
2025-03-03T11:47:33.098695,-1.28,0.0,0.31
2025-03-03T11:47:33.529700,0.61,-0.06,0.67
2025-03-03T11:47:33.957725,0.24,0.12,0.61
2025-03-03T11:47:34.341514,-0.79,-0.12,0.43
2025-03-03T11:47:34.735137,1.22,-0.18,0.85
2025-03-03T11:47:35.144142,0.98,-0.06,0.79
2025-03-03T11:47:35.550771,-0.31,-0.24,0.49
2025-03-03T11:47:36.469104,0.67,-0.24,0.79
2025-03-03T11:47:37.067901,1.59,-0.12,0.98
2025-03-03T11:47:37.558595,-0.37,-0.31,0.49
2025-03-03T11:47:38.035736,-0.85,-0.37,0.37
2025-03-03T11:47:38.462540,0.49,-0.18,0.73
2025-03-03T11:47:38.862456,0.37,-0.18,0.67
2025-03-03T11:47:39.268140,0.24,-0.12,0.61
2025-03-03T11:47:39.686092,0.12,-0.12,0.67
2025-03-03T11:47:40.100642,-0.37,-0.24,0.49
2025-03-03T11:47:40.908736,-0.06,-0.12,0.55
2025-03-03T11:47:41.302624,0.43,-0.06,0.55
2025-03-03T11:47:41.715253,-0.12,-0.18,0.55
2025-03-03T11:47:42.085942,0.24,-0.18,0.61
2025-03-03T11:47:42.471022,0.24,-0.12,0.67
2025-03-03T11:47:42.859310,0.18,-0.18,0.61
2025-03-03T11:47:43.248587,-0.18,-0.18,0.55
2025-03-03T11:47:43.641153,-0.18,-0.24,0.55
2025-03-03T11:47:44.811670,0.67,-0.12,0.73
2025-03-03T11:47:45.169430,0.0,-0.18,0.61
2025-03-03T11:47:45.572270,-0.31,-0.18,0.49
2025-03-03T11:47:45.977395,0.18,-0.18,0.61
2025-03-03T11:47:46.366771,0.24,-0.12,0.61
2025-03-03T11:47:46.761261,0.0,-0.18,0.55
2025-03-03T11:47:47.126848,0.0,-0.18,0.55
2025-03-03T11:47:47.516513,0.0,-0.18,0.61
2025-03-03T11:47:47.907339,-0.49,-0.12,0.49
2025-03-03T11:47:48.314166,0.0,-0.18,0.55
2025-03-03T11:47:48.702575,0.31,0.0,0.67
2025-03-03T11:47:49.094139,0.0,-0.12,0.55
2025-03-03T11:47:49.452011,0.12,-0.18,0.61
2025-03-03T11:47:49.847478,0.37,-0.12,0.67
2025-03-03T11:47:50.233682,0.12,-0.24,0.61
2025-03-03T11:47:50.627069,0.0,-0.18,0.61
2025-03-03T11:47:51.039827,0.18,-0.12,0.61
2025-03-03T11:47:51.424053,0.0,-0.18,0.55
2025-03-03T11:47:51.808903,0.0,-0.18,0.61
2025-03-03T11:47:52.181403,0.24,-0.06,0.61
2025-03-03T11:47:52.570528,-0.06,-0.18,0.55
2025-03-03T11:47:52.927683,-0.18,-0.18,0.55
2025-03-03T11:47:53.303282,0.31,-0.12,0.67
2025-03-03T11:47:53.698534,-0.79,-0.18,0.37
2025-03-03T11:47:54.104904,0.24,-0.31,0.55
2025-03-03T11:47:54.497258,-0.24,-0.06,0.49
2025-03-03T11:47:54.885566,-0.06,-0.06,0.55
2025-03-03T11:47:55.260103,0.24,-0.24,0.61
2025-03-03T11:47:55.643249,0.06,-0.12,0.61
2025-03-03T11:47:56.017992,0.0,-0.12,0.55
2025-03-03T11:47:56.408074,0.0,-0.18,0.61
2025-03-03T11:47:56.800346,0.06,-0.18,0.55
2025-03-03T11:47:57.187893,0.18,-0.18,0.61
2025-03-03T11:47:57.582602,0.61,-0.06,0.73
2025-03-03T11:47:57.968925,0.24,-0.06,0.67
2025-03-03T11:47:58.366556,-0.24,-0.18,0.49
2025-03-03T11:47:58.775038,-0.06,-0.18,0.61
2025-03-03T11:47:59.172027,0.0,-0.12,0.55
2025-03-03T11:47:59.568283,0.31,-0.12,0.61
2025-03-03T11:47:59.940925,0.24,-0.18,0.61
2025-03-03T11:48:00.326382,0.06,-0.18,0.61
2025-03-03T11:48:00.725029,0.12,-0.12,0.61
2025-03-03T11:48:01.119809,-1.89,-0.12,0.18
2025-03-03T11:48:01.529999,1.65,0.18,0.98
2025-03-03T11:48:01.912802,1.34,-0.12,0.92
2025-03-03T11:48:02.300914,-0.43,-0.12,1.16
2025-03-03T11:48:02.678328,-0.43,-0.18,0.43
2025-03-03T11:48:03.041266,-0.49,-0.43,0.43
2025-03-03T11:48:03.424240,0.06,-0.24,0.49
2025-03-03T11:48:03.820539,1.22,-0.06,0.85
2025-03-03T11:48:04.206008,-0.31,-0.12,0.49
2025-03-03T11:48:04.575914,-0.43,0.0,0.49
2025-03-03T11:48:04.973275,-0.31,-0.18,0.49
2025-03-03T11:48:05.369098,-0.31,-0.12,0.55
2025-03-03T11:48:05.753529,-0.18,-0.24,0.49
2025-03-03T11:48:06.133709,-73.85,-14.1,-31.01
2025-03-03T11:48:06.521099,-24.78,-5.31,-9.22
2025-03-03T11:48:06.915049,256.96,86.98,24.48
2025-03-03T11:48:07.402377,-113.16,-66.04,26.43
2025-03-03T11:48:07.803944,-127.62,-19.35,-46.39
2025-03-03T11:48:08.282368,-15.01,-29.17,3.97
2025-03-03T11:48:08.672423,179.57,8.24,6.04
2025-03-03T11:48:09.055461,-205.75,105.16,-250.85
2025-03-03T11:48:09.476938,46.81,127.32,125.37
2025-03-03T11:48:09.885603,-9.7,99.85,102.78
2025-03-03T11:48:10.287335,-21.85,115.17,54.32
2025-03-03T11:48:10.731282,-101.81,50.35,51.64
2025-03-03T11:48:11.134902,-47.97,43.21,103.58
2025-03-03T11:48:11.511736,-62.56,75.74,30.88
2025-03-03T11:48:11.890155,-89.36,171.33,-85.69
2025-03-03T11:48:12.283137,-493.23,169.92,39.37
2025-03-03T11:48:12.684590,-4.64,107.24,21.18
2025-03-03T11:48:13.073616,-72.14,28.99,39.43
2025-03-03T11:48:13.460324,209.53,26.73,47.67
2025-03-03T11:48:13.820092,99.43,22.22,18.49
2025-03-03T11:48:14.210147,19.9,-347.53,-122.25
2025-03-03T11:48:14.568193,-99.43,-279.54,44.8
2025-03-03T11:48:14.942288,83.62,-234.44,115.97
2025-03-03T11:48:15.316043,-32.53,103.27,-76.97
2025-03-03T11:48:15.764637,126.16,-174.01,-59.57
2025-03-03T11:48:16.148151,-79.9,37.84,-6.71
2025-03-03T11:48:16.555490,1.71,9.03,-15.63
2025-03-03T11:48:16.946750,-20.51,-1.71,-56.4
2025-03-03T11:48:17.314866,35.83,-18.37,-6.41
2025-03-03T11:48:17.691191,83.98,14.47,62.87
2025-03-03T11:48:18.083268,7.26,24.66,-28.02
2025-03-03T11:48:18.465778,12.21,-53.22,-2.93
2025-03-03T11:48:18.845989,46.26,-28.56,24.78
2025-03-03T11:48:19.218565,92.96,18.31,52.55
2025-03-03T11:48:19.603864,-123.54,1.89,-28.38
2025-03-03T11:48:19.986415,-4.39,12.08,-3.23
2025-03-03T11:48:20.399578,9.34,-18.55,-4.76
2025-03-03T11:48:20.771819,-7.26,-6.35,1.16
2025-03-03T11:48:21.164390,22.09,4.58,19.84
2025-03-03T11:48:21.561365,1.83,-3.42,5.68
2025-03-03T11:48:21.947496,-9.09,-0.55,14.71
2025-03-03T11:48:22.365505,18.62,-7.87,4.88
2025-03-03T11:48:22.765421,0.61,10.56,0.61
2025-03-03T11:48:23.151167,2.01,-4.03,0.98
2025-03-03T11:48:23.566823,-10.86,-4.46,-17.7
2025-03-03T11:48:23.951252,-17.27,-9.95,-12.33
2025-03-03T11:48:24.369275,4.21,13.92,11.72
2025-03-03T11:48:24.760512,17.64,39.49,54.38
2025-03-03T11:48:25.135798,-84.84,-17.82,-53.71
2025-03-03T11:48:25.506182,-43.58,-12.02,-40.77
2025-03-03T11:48:25.894485,52.43,26.98,60.36
2025-03-03T11:48:26.274008,28.69,6.53,31.62
2025-03-03T11:48:26.647966,-10.44,-41.08,-47.73
2025-03-03T11:48:27.024399,-7.45,11.23,-16.97
2025-03-03T11:48:27.392348,60.06,-1.83,85.63
2025-03-03T11:48:27.765910,16.66,-43.09,-60.36
2025-03-03T11:48:28.140723,-76.17,-1.95,-56.21
2025-03-03T11:48:28.500504,6.84,-4.39,-6.65
2025-03-03T11:48:28.886546,152.53,29.6,156.68
2025-03-03T11:48:29.265517,-23.86,-11.29,-14.65
2025-03-03T11:48:29.647694,3.17,6.77,5.0
2025-03-03T11:48:30.195223,-20.57,-35.28,-46.94
2025-03-03T11:48:30.565326,-36.62,-10.5,-17.33
2025-03-03T11:48:30.935354,87.71,-20.87,100.71
2025-03-03T11:48:31.322271,77.7,-2.44,7.69
2025-03-03T11:48:31.713089,-63.35,-20.75,-70.98
2025-03-03T11:48:32.097844,70.74,-40.47,60.18
2025-03-03T11:48:32.457604,91.8,21.79,41.69
2025-03-03T11:48:32.838263,-36.25,-8.91,-13.43
2025-03-03T11:48:33.238186,-15.5,-18.25,0.12
2025-03-03T11:48:33.615459,75.68,28.75,88.56
2025-03-03T11:48:33.993572,46.88,20.08,10.62
2025-03-03T11:48:34.370487,-92.1,-86.36,-102.84
2025-03-03T11:48:34.763146,-59.08,-10.44,20.69
2025-03-03T11:48:35.197797,52.12,12.94,78.67
2025-03-03T11:48:35.565201,36.56,38.39,51.88
2025-03-03T11:48:36.100963,0.55,-44.13,-59.02
